a_acc,a_don,b_rotN,density,logP(o/w),logS,rings,Weight,Activity_value
4,2,11,0.80759114,2.76,-3.9548399,3,450.64798,1
3,1,6,0.74676913,3.0090001,-4.2997699,4,388.51498,1
5,2,8,0.86439896,3.2497599,-7.0249801,4,486.49799,1
6,2,9,0.87686086,3.7137599,-7.1577601,4,502.49698,1
5,2,8,0.7797454,2.747,-6.5081701,4,446.55499,1
5,2,9,0.85714763,3.38376,-7.0907998,4,500.52499,1
6,2,10,0.86933666,3.84776,-7.2235799,4,516.52399,1
4,2,5,0.79017872,1.527,-5.3626299,4,360.42099,1
3,2,9,0.85560369,3.0787599,-3.46469,4,477.53098,1
4,2,11,0.76437253,4.8080001,-4.7978101,4,459.59399,1
3,1,6,0.8052476,4.098,-5.0581999,4,381.5,1
3,1,7,0.7989732,4.1859999,-5.1196699,4,395.52701,1
4,2,14,0.79570901,7.6187401,-9.7680597,4,605.60596,1
4,3,7,0.96875757,3.9679999,-6.3621202,4,538.36401,1
3,2,6,0.815198,5.4660001,-7.41571,5,490.54999,1
3,2,6,0.79693729,5.6149998,-7.1501799,5,476.56699,1
2,2,7,0.81922871,5.8940001,-7.0815401,4,468.97498,1
3,2,7,0.77891755,4.3200002,-5.2334399,4,433.983,1
3,3,7,0.79553956,5.1479998,-6.6826,4,464.556,1
4,3,7,0.94384748,3.7780001,-6.0671401,4,520.37396,1
3,2,7,0.92588437,4.23,-6.2057099,4,504.375,1
4,3,8,0.94245911,3.494,-6.35883,4,547.39996,1
4,3,7,0.94384748,3.7780001,-6.0671401,4,520.37396,1
5,3,8,0.84829938,2.8329999,-5.2890201,4,483.51498,1
4,3,7,0.88113433,3.572,-5.71104,4,475.92297,1
4,3,7,0.84307241,3.0209999,-4.9767499,4,441.478,1
7,4,11,0.85816133,2.2709999,-4.4099798,4,518.01001,1
4,1,9,0.82904828,3.8670001,-5.4663701,4,439.53598,1
4,1,10,0.82258648,3.9549999,-5.5278401,4,453.56299,1
7,1,12,0.87340105,2.3599999,-3.94134,2,451.56799,1
7,1,7,0.93694592,1.998,-4.2844601,3,408.45499,1
2,1,8,0.88437492,7.0325198,-6.5290599,3,486.5,1
2,1,8,0.86653,8.3645201,-7.79843,4,540.59198,1
3,1,9,0.85692143,9.0155201,-8.3817701,5,624.70996,1
2,1,8,0.87367696,8.0065203,-7.2832098,4,526.565,1
3,1,8,0.89080662,6.41152,-6.7730899,4,540.54797,1
2,1,9,0.86716324,9.4505196,-9.0803499,5,620.65295,1
3,2,8,0.89080662,6.9915199,-6.8789001,4,542.56396,1
4,1,8,0.89315432,7.8495202,-7.5715199,5,584.60101,1
3,1,8,0.87550509,7.7455201,-7.5255799,5,582.62897,1
3,1,9,0.86900902,7.6585202,-8.5683403,5,617.63397,1
3,1,9,0.88410997,7.9195199,-7.79847,5,610.63898,1
3,2,10,0.85577381,8.9335203,-8.7082701,5,632.68896,1
3,1,8,0.86276877,9.0705204,-8.4308796,5,610.68298,1
3,1,8,0.87550509,8.20152,-7.7764602,5,582.62897,1
3,1,8,0.87550509,7.7455201,-7.5255799,5,582.62897,1
4,2,8,0.79447275,5.6719999,-5.1899099,5,476.573,1
3,2,5,0.74150932,4.2309999,-3.79058,3,325.452,1
4,3,4,0.77625453,3.151,-4.24054,4,394.51498,1
4,3,4,0.82554114,3.4449999,-4.5009098,4,414.93298,1
4,3,4,0.81267715,3.006,-4.0616002,4,398.478,1
5,3,4,0.79430312,2.8859999,-4.06669,5,436.552,1
5,3,7,0.77574432,4.6339998,-5.5848999,5,486.612,1
4,3,4,0.81267715,3.043,-4.0616002,4,398.478,1
5,3,4,0.83579791,2.6140001,-4.1950302,4,400.44998,1
4,3,4,0.81661069,2.7969999,-3.85344,4,413.49298,1
4,4,4,0.82814908,2.5999999,-3.95943,4,399.466,1
4,3,4,0.84386915,3.108,-4.5711999,4,386.423,1
4,3,4,0.83579791,3.2420001,-4.1950302,4,400.44998,1
5,4,10,0.75527197,7.2950001,-5.8537102,4,501.66699,1
2,1,1,0.72870797,5.5279999,-5.2108202,5,361.52899,1
2,1,5,0.79472256,4.7789998,-5.0710101,3,370.44299,1
3,2,10,0.82962996,4.54,-5.4264998,3,458.50497,1
3,2,5,0.82783121,4.73,-4.8151598,3,387.42599,1
3,1,3,0.7772333,4.4460001,-8.3717899,5,410.47699,1
3,1,3,0.80543703,5.3200002,-7.8701501,5,428.46698,1
3,1,7,0.84828395,4.0780001,-4.4702101,2,385.33499,1
2,1,4,0.81139517,4.9180002,-4.6978502,3,357.39999,1
3,2,5,0.79838592,2.2260001,-2.72142,2,288.34698,1
3,3,7,0.88123447,3.1837599,-4.26406,2,398.42899,1
2,1,7,0.8182494,4.52,-4.3373899,3,451.44199,1
2,1,7,0.85736752,5.1440001,-4.7824001,2,389.34198,1
3,1,6,0.80833834,2.8870001,-3.3728001,2,307.82498,1
3,2,7,0.84828395,4.335,-4.2561698,2,387.35098,1
4,1,5,0.7585687,4.46,-4.2561002,5,476.66498,1
3,3,7,0.75289315,5.5219998,-5.2825699,4,431.57999,1
3,3,7,0.79161578,6.1490002,-6.01686,4,466.02499,1
3,3,7,0.77982169,5.71,-5.5775499,4,449.56998,1
5,5,9,0.77049589,3.845,-5.1761599,3,392.50299,1
2,2,3,0.7373274,3.141,-3.8146601,2,260.38098,1
3,2,5,0.7676608,3.885,-6.6334801,1,316.46899,1
4,2,7,0.81160134,2.279,-3.8136499,3,369.49298,1
1,1,3,0.70291936,3.49,-4.8035102,2,244.38199,1
3,1,5,0.72224259,4.3759999,-5.6788998,1,282.38699,1
2,1,14,0.75559282,9.2559996,-11.55306,4,602.81,1
2,1,14,0.75559282,9.2559996,-11.55306,4,602.81,1
2,1,14,0.75559282,9.2559996,-11.55306,4,602.81,1
3,1,12,0.75567919,9.2819996,-10.33128,4,590.79901,1
3,2,14,0.74093854,10.296,-10.30974,4,590.84296,1
2,0,12,0.72541189,10.184,-11.15144,4,560.81702,1
3,1,12,0.74069631,9.835,-10.16259,4,576.81598,1
2,1,14,0.7259959,10.645,-11.29859,4,574.84399,1
3,2,14,0.74093854,10.296,-10.30974,4,590.84296,1
3,1,5,0.8112402,4.882,-6.06288,2,330.811,1
3,0,10,0.71536595,7.8070002,-7.9217701,4,469.66898,1
2,1,13,0.76764899,7.6459999,-9.5334797,4,546.70197,1
3,2,9,0.71964955,7.6529999,-7.43888,4,471.685,1
2,0,5,0.73614562,3.865,-5.1728201,4,363.505,1
5,2,9,0.77878529,4.26053,-8.7050896,5,537.66797,1
3,2,4,0.80903751,3.6429999,-5.67981,2,289.40298,1
2,1,5,0.79883718,3.4790001,-4.9997802,3,372.89999,1
2,0,4,0.74017185,3.0480001,-3.74632,2,206.28499,1
7,3,9,0.86433089,6.7897601,-8.5783796,5,585.63098,1
0,0,2,0.7360872,6.0079999,-5.7072101,3,267.34698,1
5,4,6,0.80051529,2.6600001,-2.8717401,3,383.5,1
4,1,8,0.81539452,1.873,-4.11588,4,443.616,1
5,0,6,0.95774943,6.5195298,-9.3418798,5,589.349,1
5,0,6,0.92760468,5.8905301,-8.6075897,5,554.90399,1
2,0,12,0.69727331,6.0157399,-7.1937699,2,412.638,1
4,3,6,0.77208567,4.1659999,-5.2413602,3,367.46799,1
4,3,6,0.77208567,4.1659999,-5.2413602,3,367.46799,1
4,3,5,0.75964344,4.4580002,-4.88169,3,299.418,1
3,1,4,0.7772333,4.6149998,-8.6535397,5,414.509,1
2,1,7,0.85736752,5.1440001,-5.7227502,2,389.34198,1
2,1,7,0.85736752,5.1440001,-5.7227502,2,389.34198,1
2,1,8,0.74485594,6.5040002,-6.3358598,3,402.59799,1
2,1,9,0.90743935,6.0355201,-6.2453499,2,438.45599,1
2,1,7,0.82427901,5.3499999,-5.6008301,2,371.35199,1
2,1,7,0.82427901,5.2740002,-5.6008301,2,371.35199,1
2,1,7,0.77427888,4.684,-4.86654,2,336.90698,1
2,1,9,0.70532107,5.6420002,-6.2133002,2,372.59698,1
2,2,9,0.76762527,5.6090002,-6.2658801,3,428.01999,1
2,1,7,0.85736752,5.3649998,-5.8481898,2,389.34198,1
2,1,5,0.85140008,4.1139998,-3.94367,2,329.271,1
4,2,11,0.83203882,6.9107599,-6.5695901,4,542.60199,1
3,1,4,0.83971864,5.7220001,-7.3266401,5,451.47299,1
3,1,4,0.81217301,5.572,-7.0316601,5,433.483,1
3,1,4,0.78395307,4.9759998,-6.3942199,5,415.49298,1
3,1,4,0.78395307,5.0139999,-6.4254198,5,415.49298,1
3,1,4,0.81217301,5.5710001,-7.0316601,5,433.483,1
3,1,4,0.78395307,5.0149999,-6.4254198,5,415.49298,1
4,1,5,0.79111469,4.71,-6.77635,5,440.50299,1
3,1,4,0.81217301,5.2030001,-6.7203999,5,433.483,1
4,1,4,0.79777676,3.869,-6.5864201,5,416.48099,1
5,1,4,0.81194913,3.0409999,-5.6395402,5,417.46899,1
4,1,4,0.79777676,4.1859999,-5.4785399,5,416.48099,1
4,1,4,0.82617468,4.743,-6.0847802,5,434.47098,1
5,1,4,0.81194913,3.0409999,-5.6395402,5,417.46899,1
1,0,3,0.68610924,5.9229999,-4.3688302,3,293.45398,1
4,2,7,0.78326827,2.9159999,-5.1386099,7,571.76996,1
5,2,3,0.79840237,2.4920001,-3.8406501,5,405.50198,1
7,6,5,0.81321269,3.25159,-5.0368199,4,392.46298,1
5,3,4,0.80353898,1.92059,-3.56722,4,338.41501,1
6,4,5,0.82539171,2.9045899,-5.1196899,5,435.50699,1
7,5,8,0.8525368,1.81759,-4.5970602,4,440.479,1
8,5,10,0.88494319,2.2345099,-4.4363298,4,488.495,1
8,3,11,0.85138714,2.4595101,-5.0219898,5,522.56,1
8,3,10,0.85363013,2.94451,-5.0307798,5,527.57599,1
7,3,8,0.87365413,2.24459,-5.1133099,4,472.54498,1
8,3,10,0.90322322,2.66151,-4.95258,4,520.56097,1
3,2,8,0.85628366,3.533,-4.6803899,2,400.35001,1
6,3,11,0.86582661,5.2227602,-7.0837402,6,614.66901,1
3,3,9,0.88326991,2.253,-4.0417399,2,387.311,1
3,3,9,0.87313628,2.6949999,-4.2435098,2,401.33798,1
3,3,10,0.86384052,2.8610001,-4.31984,2,415.36499,1
3,3,10,0.85528284,3.303,-4.5216098,2,429.392,1
3,3,9,0.86384052,3.1370001,-4.4452801,2,415.36499,1
3,3,10,0.85528284,3.303,-4.5216098,2,429.392,1
4,3,10,0.86619592,1.875,-3.99559,2,430.38,1
3,3,5,0.7987743,4.835,-4.68821,3,355.86899,1
4,1,8,0.83355427,3.6357601,-5.0605102,2,362.39899,1
4,1,10,0.88371211,4.36976,-5.9510899,4,505.49298,1
3,2,6,0.81998914,2.5209999,-3.1672001,2,304.34601,1
4,1,10,0.86865556,5.2537599,-6.35463,4,533.547,1
5,1,15,0.77039146,4.0029998,-5.6441898,4,542.68396,1
5,3,11,0.85965717,4.1057601,-5.41327,4,548.60596,1
3,2,2,0.80204695,1.554,-3.5211899,2,232.287,1
3,1,8,0.84116912,4.3239999,-4.6504598,2,387.35098,1
2,2,2,0.7468456,4.7140002,-3.8078001,2,228.291,1
4,0,8,0.77556157,4.6160002,-5.2154198,4,340.41901,1
1,1,2,0.70817775,5.0219998,-4.1697502,2,212.29199,1
5,0,7,0.95446336,4.6057601,-6.1353998,3,535.57898,1
6,0,9,1.0004882,5.8515201,-7.0297499,3,601.58496,1
5,2,8,0.89401972,3.74929,-5.2174602,4,525.59198,1
5,4,11,0.76522559,4.7550001,-5.2741199,3,421.53699,1
5,4,12,0.77321237,4.4499998,-5.6250501,3,446.547,1
3,2,9,0.78701442,5.1500001,-6.4465499,3,408.92899,1
3,2,9,0.74311757,4.5599999,-5.7122598,3,374.48398,1
7,6,14,0.81457257,5.5819998,-6.9225898,4,617.76697,1
4,1,9,0.84962279,5.1287599,-6.0557899,4,483.48999,1
3,0,6,0.77330452,5.158,-4.88096,3,363.56601,1
3,0,7,0.88296568,4.65976,-4.19312,2,377.47098,1
4,0,7,0.80686456,2.858,-3.7051799,3,376.521,1
2,1,5,0.8012265,3.76,-4.4239502,3,356.41599,1
4,2,3,0.79149264,4.4580002,-4.2109699,4,395.474,1
6,1,7,0.80356109,1.9230601,-4.9546299,5,464.56998,1
8,4,9,0.89255744,1.20959,-4.58356,4,488.54401,1
5,1,5,0.81003028,2.4590001,-6.31673,5,427.46399,1
3,1,4,0.87474322,5.0310001,-7.3722301,5,455.43597,1
4,1,4,0.83305132,3.141,-6.63201,5,420.444,1
6,4,8,0.78771222,1.487,-5.2280798,4,460.582,1
3,2,5,0.87122059,3.802,-5.9007001,4,445.901,1
3,2,5,0.86004645,3.3629999,-5.46139,4,429.44598,1
3,2,5,0.8427164,3.6140001,-5.60572,4,427.91098,1
3,2,5,0.83061522,3.175,-5.16641,4,411.45599,1
3,2,5,0.83061522,3.2119999,-5.16641,4,411.45599,1
3,2,5,0.81722313,4.0440001,-5.8208299,4,439.50998,1
3,1,5,0.75616789,4.803,-5.11235,4,364.48898,1
5,3,10,0.79969728,6.539,-6.9755301,5,576.13696,1
5,2,8,0.98768353,5.0427599,-8.6307898,4,574.77399,1
4,3,12,0.85710561,4.8049998,-5.4377999,2,481.47498,1
5,2,9,0.87082964,2.0657599,-5.0118599,2,391.397,1
5,2,9,0.93933338,5.0045199,-6.7367101,4,593.01196,1
3,2,9,0.90599847,6.5385199,-6.9303598,4,574.58099,1
5,4,10,0.90746558,6.0995202,-6.6047802,4,600.59998,1
5,2,9,0.90878242,4.0075202,-5.53824,4,558.56696,1
3,2,5,0.85430783,4.6367602,-5.7115202,4,418.46298,1
3,2,4,0.81303591,4.2940001,-5.3892598,4,384.91098,1
4,2,3,0.80362898,3.2939999,-6.9572001,5,412.44901,1
4,2,3,0.83216047,4.1680002,-6.4555602,5,430.439,1
5,3,7,0.88606584,4.5019999,-9.5359697,4,499.34998,1
5,2,13,0.79624927,5.4450002,-7.3323598,5,643.77899,1
3,2,5,0.876926,7.3140001,-9.1158504,4,519.85602,1
4,1,8,0.96393734,3.7195201,-5.86342,4,564.547,1
4,1,9,0.81877357,6.4266601,-5.9580102,4,469.52798,1
4,3,9,0.7404927,6.5009999,-5.8447399,4,473.65698,1
5,3,7,0.82002139,3.0639999,-5.4119201,4,452.57898,1
5,1,9,0.89527094,4.6735802,-3.86906,3,466.431,1
5,1,9,0.83859348,4.7126598,-4.3375702,4,456.48898,1
5,1,9,0.83196092,5.1546602,-4.53934,4,470.51599,1
4,1,5,0.87411106,5.0679998,-7.8393798,4,441.914,1
4,1,5,0.86382836,4.6400599,-5.8393798,4,440.92999,1
4,2,6,0.79390818,5.7210002,-5.8534999,5,463.02499,1
3,2,5,0.82563907,6.6529999,-6.2368598,5,472.45999,1
8,3,10,0.84011149,3.7655301,-4.6207399,6,565.646,1
5,2,4,0.82509434,2.332,-6.1057801,5,418.453,1
5,4,9,0.87644684,4.0900002,-6.4070301,3,491.55899,1
2,0,5,0.71888733,5.4899998,-4.8323798,2,270.37198,1
5,2,7,0.86652607,2.2987599,-3.43787,4,484.56299,1
2,1,9,0.88976532,7.6765199,-7.8361301,4,558.58197,1
4,3,10,0.891949,7.2375202,-7.51055,4,584.60101,1
2,1,9,0.88976532,7.7135201,-7.8361301,4,558.58197,1
3,2,9,0.88320857,7.2525201,-7.1792002,4,556.591,1
3,1,9,0.87916136,6.2905202,-6.28301,4,541.57996,1
4,1,9,0.89206326,5.10852,-6.59693,4,542.56799,1
4,1,9,0.89206326,5.1455202,-6.4440098,4,542.56799,1
4,0,6,0.84215796,3.5167601,-4.1982999,5,494.60199,1
4,1,7,0.83957267,3.9777601,-4.6588998,5,508.629,1
4,1,7,0.84723902,3.31376,-3.84218,4,468.564,1
5,3,9,0.76998162,3.773,-6.3319302,4,518.70197,1
5,3,8,0.76292551,4.5219998,-5.7178602,4,491.67599,1
4,2,7,0.76183242,5.7319999,-5.7607198,4,466.64099,1
4,3,7,0.77384043,5.0500002,-5.0167899,4,467.629,1
5,3,8,0.76292551,4.5219998,-5.7178602,4,491.67599,1
5,3,7,0.75515652,5.2709999,-5.1037898,4,464.64999,1
5,4,7,0.76706964,4.5890002,-4.3598599,4,465.638,1
4,2,7,0.73595768,5.5419998,-5.4657402,4,448.651,1
4,3,7,0.74781018,4.8600001,-4.7218099,4,449.63898,1
4,3,7,0.77817833,4.6919999,-4.8150201,4,453.60199,1
5,4,7,0.77116609,4.2309999,-4.1580901,4,451.61099,1
4,3,7,0.78282678,4.336,-4.2997999,4,439.57498,1
5,4,7,0.77555519,3.875,-3.6428699,4,437.58398,1
4,3,7,0.75501835,4.1459999,-4.0048199,4,421.58499,1
3,1,10,0.78171337,6.4559999,-8.2861204,4,517.06897,1
4,1,10,0.78404331,5.7750001,-7.5199299,4,517.073,1
2,1,7,0.78993845,4.8200002,-5.3189402,3,398.93399,1
2,2,4,0.91992021,3.63276,-4.9150801,3,353.319,1
3,2,4,0.90370685,2.20976,-3.3619599,3,336.31699,1
4,4,8,0.86152381,4.7027602,-6.0679698,4,437.50998,1
4,0,8,0.76547879,6.6010599,-7.1483798,5,458.58099,1
4,2,6,0.77119815,3.7019999,-5.3379202,3,520.67401,1
3,3,7,0.79289794,4.8200002,-5.47925,3,424.51999,1
3,2,5,0.82556617,4.1090002,-4.5072899,3,372.41498,1
2,1,5,0.8012265,4.3800001,-4.8692398,3,356.41599,1
5,4,17,0.77115393,5.1890001,-6.7484698,4,628.81396,1
3,2,6,0.86303949,4.3670001,-5.9770298,4,459.92798,1
1,0,7,0.74171394,3.9820001,-5.09584,3,368.49698,1
2,1,5,0.91542876,3.9630001,-4.1563401,2,349.689,1
2,1,5,0.86239851,3.3729999,-3.42205,2,315.24399,1
2,1,6,0.72693717,4.151,-4.3798499,3,322.452,1
4,1,9,0.78851205,3.757,-4.2633801,5,509.66998,1
3,1,7,0.7805087,4.9790001,-4.9904499,5,448.63498,1
3,1,7,0.7805087,4.9790001,-4.9904499,5,448.63498,1
5,4,11,0.85206574,6.4619999,-6.197,3,486.45398,1
3,2,11,0.83042824,4.59376,-4.0634599,4,502.58499,1
3,1,5,0.7349658,4.2360001,-3.84392,3,325.452,1
5,4,9,0.78631109,2.878,-3.47524,2,385.51599,1
4,0,7,0.75361794,4.4200001,-5.0226402,4,391.51498,1
4,1,6,0.81498766,4.7865901,-4.5810199,4,427.95499,1
6,3,4,0.8195169,3.1919999,-6.7839098,5,388.435,1
4,1,6,0.78609216,4.99259,-4.4590998,4,409.965,1
7,3,14,0.79505652,2.063,-3.75581,3,504.672,1
6,2,14,0.77692461,3.0780001,-4.16012,3,488.673,1
3,0,7,0.83858496,4.97576,-4.4930801,3,424.48199,1
6,1,11,0.85370129,7.61376,-11.50066,6,655.633,1
3,1,10,0.87429672,8.9355202,-12.17815,5,613.60199,1
3,1,9,0.73914653,8.4540005,-12.08463,5,533.716,1
3,1,9,0.81599081,7.88976,-11.1216,5,545.60498,1
3,1,8,0.74738151,7.29,-10.53897,5,491.63498,1
3,1,9,0.81599081,7.9267602,-11.1216,5,545.60498,1
3,1,10,0.87429672,8.9355202,-12.17815,5,613.60199,1
3,1,9,0.73914653,8.4540005,-12.08463,5,533.716,1
3,1,9,0.81599081,7.88976,-11.1216,5,545.60498,1
3,1,8,0.78511852,7.5469999,-10.79934,5,512.05298,1
3,1,8,0.74738151,7.29,-10.53897,5,491.63498,1
3,1,9,0.81599081,7.9267602,-11.1216,5,545.60498,1
6,1,11,0.85901386,7.2067599,-11.17345,6,641.60596,1
6,1,11,0.85370129,7.61376,-11.50066,6,655.633,1
6,1,11,0.85901386,7.2067599,-11.17345,6,641.60596,1
5,1,8,0.84454834,4.4419999,-8.2920303,5,515.95697,1
5,1,9,0.81816137,5.5170002,-9.9200602,6,577.66498,1
6,1,10,0.79793686,5.4679999,-10.33505,6,582.62,1
6,2,10,0.81262916,4.7509999,-10.23624,6,600.63501,1
6,1,11,0.85901386,7.2067599,-11.17345,6,641.60596,1
4,2,11,0.77173424,6.2030001,-6.7042398,5,491.651,1
4,0,6,0.79557842,5.3909998,-6.65871,3,352.46201,1
3,1,5,0.7928766,3.6289999,-4.9246998,4,355.50198,1
3,1,5,0.7986747,3.6600001,-4.8088999,4,370.517,1
3,1,7,0.78677082,4.322,-5.30513,4,396.55499,1
3,2,5,0.81043613,3.392,-4.6779499,4,356.48999,1
3,2,5,0.81043613,3.392,-4.6779499,4,356.48999,1
5,2,9,0.77121347,3.592,-7.53861,4,474.60898,1
3,1,5,0.7928766,3.6289999,-4.9246998,4,355.50198,1
5,2,8,0.78673851,3.77053,-8.2458296,5,509.61398,1
5,2,8,0.78264433,4.1035299,-8.7197504,5,523.64099,1
6,3,13,0.78632003,2.072,-3.70543,3,474.646,1
5,2,13,0.76709896,3.0869999,-4.1097398,3,458.647,1
2,0,5,0.73988318,3.546,-4.6575999,4,349.478,1
5,4,6,0.80716711,2.3039999,-2.66997,3,369.47299,1
0,0,1,0.6482805,3.5617001,-2.88924,1,120.195,1
2,1,5,0.7393595,3.4579999,-3.80108,3,286.41901,1
2,1,5,0.73480457,3.9000001,-4.0028501,3,300.44598,1
2,1,6,0.7393595,3.1819999,-3.6756401,3,286.41901,1
2,1,6,0.73480457,3.6240001,-4.1908598,3,300.44598,1
2,1,6,0.73068351,4.066,-4.70608,3,314.47299,1
0,0,2,0.8044281,6.2410002,-5.6128302,3,287.76498,1
4,1,9,0.79939073,5.4419198,-4.8261399,5,513.677,1
5,4,6,0.80051529,2.5999999,-2.83044,3,383.5,1
6,4,6,0.86499339,1.0470001,-2.50228,3,389.435,1
5,4,7,0.81348568,0.94199997,-1.8745199,2,329.40799,1
5,4,7,0.8604697,0.79699999,-2.0090301,2,333.371,1
4,1,10,0.80428225,5.57692,-4.3586302,5,499.64999,1
4,1,10,0.79479665,6.4609199,-4.7621698,5,527.70398,1
4,1,10,0.74739355,5.8699999,-5.1143298,5,485.67599,1
5,1,10,0.79049754,5.6659999,-4.80618,5,521.72998,1
4,1,9,0.79320323,6.3249202,-4.6009698,4,501.66599,1
4,1,9,0.80308747,5.4409199,-4.1974301,4,473.612,1
4,1,9,0.7499736,4.8649998,-4.0093098,4,437.63199,1
4,0,7,0.78813344,4.7049999,-5.3641801,4,425.60098,1
4,1,9,0.76440841,3.882,-4.5472898,4,424.58899,1
5,0,4,0.85475647,2.52406,-4.9104199,4,370.388,1
7,0,7,0.8766945,1.505,-5.5475798,4,490.56,1
7,0,8,0.86895841,1.6390001,-5.4916201,4,504.58701,1
7,0,7,0.81363028,0.54400003,-4.2047,4,420.47699,1
7,0,7,0.81309932,1.0599999,-4.2047,4,420.47699,1
5,0,7,0.78463554,6.1760001,-8.22686,6,526.70898,1
5,0,7,0.81550676,3.49,-6.4216499,5,466.60999,1
4,0,5,0.81975389,4.2060599,-5.9070501,5,433.53598,1
7,0,7,0.81363028,0.54400003,-4.2047,4,420.47699,1
1,0,2,0.6976012,1.372,-1.16882,0,100.161,1
0,2,6,0.69713974,5.152,-4.6882901,2,268.40399,1
3,2,12,0.81777751,5.6837602,-6.5310102,2,469.59198,1
4,3,4,0.7723825,3.6170001,-3.8512499,3,271.36398,1
3,0,8,0.83140486,5.4057598,-5.3217502,3,438.509,1
5,1,10,0.75409192,4.8740001,-6.9790702,5,537.70801,1
4,1,11,0.81561595,4.7737598,-6.6665702,4,523.60297,1
4,1,11,0.74357033,3.9289999,-5.6714902,4,469.633,1
3,1,2,0.8050434,3.6289999,-5.17275,5,342.439,1
4,1,4,0.85522163,3.29459,-6.1051302,4,369.375,1
5,1,3,0.81682861,2.3529999,-5.2876801,5,380.448,1
1,0,6,0.72224045,4.2459998,-3.8318501,1,218.29599,1
3,1,5,0.76224238,4.835,-4.4562402,4,359.50998,1
7,2,10,0.82397962,4.9035301,-5.5265098,6,549.64697,1
2,1,5,0.73480457,3.7939999,-4.1511998,3,296.414,1
2,1,5,0.86239851,3.8299999,-3.7419,2,315.24399,1
2,1,5,0.86239851,3.7539999,-3.7419,2,315.24399,1
2,1,5,0.86239851,3.7539999,-3.7419,2,315.24399,1
2,1,6,0.91270888,4.0577598,-4.0641599,2,348.79599,1
2,1,5,0.86239851,3.7149999,-3.7419,2,315.24399,1
2,1,5,0.84598911,3.276,-3.3025899,2,298.789,1
2,1,6,0.89900178,3.6187601,-3.62485,2,332.341,1
2,1,6,0.72293788,3.6760001,-3.7776799,2,288.435,1
2,1,6,0.72693717,4.493,-4.6996999,3,322.452,1
2,1,7,0.7466625,4.1430001,-4.0560298,3,338.45099,1
4,3,5,0.90405369,1.21053,-1.7500401,1,299.76599,1
3,0,11,0.81072724,6.81776,-5.4763198,3,509.63199,1
5,2,12,0.88113689,4.6690001,-4.9972901,2,489.46399,1
4,0,7,0.76044458,3.8540001,-4.34271,4,420.55698,1
4,2,4,0.79150164,3.9920001,-6.6679201,7,477.57199,1
4,2,11,0.83777404,6.5117602,-6.3678198,4,528.57501,1
3,2,6,0.81975955,2.763,-3.2455699,3,377.91998,1
4,2,12,0.77396518,6.9260001,-7.3967199,4,548.703,1
3,1,5,0.9057616,3.5840001,-4.91889,3,400.276,1
3,2,5,0.75185275,4.9699998,-5.0371699,4,376.5,1
2,2,6,0.87085634,2.9200001,-4.4595399,1,270.784,1
5,2,10,0.77177495,2.523,-4.3874698,4,466.63,1
3,1,7,0.78413361,4.2360001,-4.7484498,3,372.53299,1
5,1,11,0.83873963,5.1339998,-6.8025198,4,527.56799,1
4,1,8,0.80293244,4.658,-6.1564598,4,418.521,1
5,0,8,0.84499222,2.931,-4.8633399,3,459.54199,1
4,1,4,0.80363005,3.47,-6.3846502,5,402.45398,1
4,2,5,0.83314455,3.4300001,-4.0429401,3,375.49298,1
4,0,7,0.7460795,4.3390002,-3.66945,4,421.58499,1
5,0,7,0.75891143,3.1559999,-3.9833701,4,422.573,1
2,0,10,0.70812327,5.3699999,-4.4038501,3,366.54898,1
4,1,11,0.80219591,1.579,-2.5868001,2,424.60999,1
4,2,11,0.81277192,1.928,-2.51122,2,410.58301,1
2,1,5,0.87149352,2.9577601,-3.25354,2,300.32401,1
3,1,5,0.74040836,5.46,-5.5092702,4,404.55399,1
5,1,10,0.86019111,5.0067601,-6.7964902,4,593.711,1
5,1,11,0.92234915,5.7175202,-7.3791199,4,647.68097,1
5,1,10,0.88811547,4.93576,-6.6175499,4,597.67401,1
5,1,10,0.86645144,4.7087598,-6.3225698,4,579.68396,1
3,2,12,0.81276268,5.80476,-6.4875102,3,503.60898,1
4,2,12,0.83106816,5.0587602,-5.9876399,3,505.58099,1
2,1,7,0.69786114,5.7610002,-4.58284,2,325.496,1
4,0,5,0.75816429,1.345,-2.2890999,3,331.45999,1
3,1,8,0.72936499,3.7290001,-3.51877,2,339.483,1
4,4,10,0.76542646,4.7839999,-5.1697102,3,435.56799,1
4,2,9,0.76357293,3.1570001,-3.9986,3,392.50299,1
4,2,10,0.75542629,4.8189998,-6.08039,4,454.57401,1
3,3,9,0.75663871,4.4770002,-4.5913501,3,377.48801,1
4,1,8,0.82979465,4.7150002,-5.1059699,4,448.03101,1
4,0,10,0.74097818,5.046,-5.51963,3,420.55298,1
5,1,6,0.91403443,4.48,-6.4294801,4,503.93799,1
4,0,7,0.74970883,4.8280001,-5.4119701,4,405.54199,1
4,0,5,0.75897199,3.4460001,-5.04006,5,444.57898,1
4,1,6,0.80326313,2.30053,-4.3538399,3,382.44299,1
4,2,5,0.82754964,1.74753,-4.5658202,3,354.38901,1
4,1,6,0.7712934,2.11253,-4.0588598,3,364.453,1
4,2,5,0.79257327,1.55953,-4.2708402,3,336.39899,1
4,2,7,0.7843253,2.5685301,-4.7172298,4,376.46399,1
5,2,7,0.7954548,0.80953002,-3.9590099,4,435.53198,1
